0910050306
Date,Sensor1 (S1),Sensor2 (S2),Level (AI_1),Level (AI_2),Level (AI_3),FlowMeter Total (DI_B),FlowMeter Total (DI_2)
08/13/2011 14:25:01,   943.97,  230.92,      62,      74,      59,      4600.00,     18700.00
08/13/2011 14:35:01,   932.76,  238.52,      62,      74,      58,      4600.00,     19300.00
08/13/2011 14:45:01,   940.40,  237.16,      62,      74,      58,      4600.00,     19300.00
08/13/2011 14:55:01,   942.48,  227.06,      62,      74,      58,      4600.00,     19300.00
08/13/2011 15:05:01,   946.12,  216.26,      62,      74,      58,      4600.00,     19300.00
08/13/2011 15:15:01,   949.79,  208.88,      62,      74,      58,      4600.00,     19300.00
08/13/2011 15:25:01,   951.75,  204.17,      62,      74,      58,      4600.00,     19300.00
08/13/2011 15:35:01,   954.67,  200.52,      62,      74,      58,      4600.00,     19300.00
08/13/2011 15:45:01,   957.65,  198.27,      62,      74,      58,      4600.00,     19300.00
08/13/2011 15:55:01,   959.74,  195.88,      62,      74,      58,      4600.00,     19300.00
08/13/2011 16:05:01,   962.18,  193.95,      62,      74,      58,      4600.00,     19300.00
08/13/2011 16:15:01,   963.97,  192.31,      62,      74,      58,      4600.00,     19300.00
08/13/2011 16:25:01,   966.03,  191.04,      62,      74,      58,      4600.00,     19300.00
08/13/2011 16:35:01,   968.53,  191.12,      62,      74,      58,      4600.00,     19300.00
08/13/2011 16:45:01,   970.31,  191.42,      63,      74,      58,      4600.00,     19300.00
08/13/2011 16:55:01,   972.29,  191.01,      62,      74,      58,      4600.00,     19300.00
08/13/2011 17:05:01,   972.93,  191.01,      62,      74,      58,      4600.00,     19300.00
08/13/2011 17:15:01,   974.06,  191.55,      62,      74,      58,      4600.00,     19300.00
08/13/2011 17:25:01,   975.14,  191.88,      62,      74,      58,      4800.00,     19300.00
08/13/2011 17:35:01,   976.59,  191.97,      62,      74,      58,      5300.00,     19900.00
08/13/2011 17:45:01,   958.46,  194.53,      62,      74,      58,      5800.00,     21400.00
08/13/2011 17:55:01,   946.98,  200.19,      62,      74,      58,      6100.00,     22900.00
08/13/2011 18:05:01,   932.16,  206.76,      62,      74,      58,      6100.00,     24100.00
08/13/2011 18:15:01,   931.15,  210.87,      62,      74,      58,      6100.00,     24100.00
08/13/2011 18:25:01,   933.09,  208.63,      62,      74,      58,      6100.00,     24100.00
08/13/2011 18:35:01,   935.21,  205.65,      62,      74,      58,      6100.00,     24100.00
08/13/2011 18:45:01,   935.65,  202.88,      62,      74,      58,      6100.00,     24100.00
08/13/2011 18:55:01,   937.33,  201.52,      62,      74,      58,      6100.00,     24100.00
08/13/2011 19:05:01,   938.31,  200.31,      62,      74,      58,      6100.00,     24100.00
08/13/2011 19:15:01,   939.96,  199.37,      62,      74,      58,      6100.00,     24100.00
08/13/2011 19:25:01,   941.65,  198.47,      62,      74,      58,      6100.00,     24100.00
08/13/2011 19:35:01,   942.65,  197.68,      62,      74,      58,      6100.00,     24100.00
08/13/2011 19:45:01,   943.84,  197.31,      62,      74,      58,      6100.00,     24100.00
08/13/2011 19:55:01,   944.90,  196.70,      62,      74,      58,      6100.00,     24100.00
08/13/2011 20:05:01,   946.62,  196.36,      62,      74,      58,      6100.00,     24100.00
08/13/2011 20:15:01,   947.00,  195.90,      62,      74,      58,      6100.00,     24100.00
08/13/2011 20:25:01,   948.24,  195.61,      62,      74,      58,      6100.00,     24100.00
08/13/2011 20:35:01,   948.93,  195.53,      62,      74,      58,      6100.00,     24100.00
08/13/2011 20:45:01,   950.64,  195.09,      62,      74,      58,      6100.00,     24100.00
08/13/2011 20:55:01,   951.63,  195.29,      62,      74,      58,      6100.00,     24100.00
08/13/2011 21:05:01,   952.51,  194.83,      62,      74,      58,      6100.00,     24100.00
08/13/2011 21:15:02,   953.89,  194.73,      62,      74,      58,      6100.00,     24100.00
08/13/2011 21:25:01,   955.08,  194.13,      62,      74,      58,      6100.00,     24100.00
08/13/2011 21:35:01,   955.28,  194.68,      62,      74,      58,      6100.00,     24100.00
08/13/2011 21:45:01,   956.65,  194.12,      62,      74,      58,      6100.00,     24100.00
08/13/2011 21:55:01,   957.49,  193.94,      62,      74,      58,      6100.00,     24100.00
08/13/2011 22:05:01,   958.54,  193.31,      62,      74,      58,      6100.00,     24100.00
08/13/2011 22:15:01,   959.60,  193.14,      62,      74,      58,      6100.00,     24100.00
08/13/2011 22:25:01,   961.02,  192.41,      62,      74,      58,      6100.00,     24100.00
08/13/2011 22:35:01,   961.91,  192.33,      62,      74,      58,      6100.00,     24100.00
08/13/2011 22:45:01,   962.64,  191.99,      62,      74,      58,      6100.00,     24100.00
08/13/2011 22:55:01,   963.72,  191.98,      62,      74,      58,      6100.00,     24100.00
08/13/2011 23:05:01,   965.06,  191.25,      62,      74,      58,      6100.00,     24100.00
08/13/2011 23:15:01,   965.99,  190.90,      62,      74,      58,      6100.00,     24100.00
08/13/2011 23:25:01,   967.00,  190.83,      62,      74,      58,      6100.00,     24100.00
08/13/2011 23:35:01,   967.89,  190.83,      62,      74,      58,      6100.00,     24100.00
08/13/2011 23:45:01,   968.81,  190.61,      62,      74,      58,      6100.00,     24100.00
08/13/2011 23:55:01,   969.18,  190.33,      62,      74,      58,      6100.00,     24100.00
08/14/2011 00:05:01,   969.98,  190.28,      62,      74,      58,         0.00,         0.00
08/14/2011 00:15:01,   970.98,  189.67,      62,      74,      58,         0.00,         0.00
08/14/2011 00:25:01,   971.81,  189.77,      62,      74,      58,         0.00,         0.00
08/14/2011 00:35:01,   972.31,  189.59,      62,      74,      58,         0.00,         0.00
08/14/2011 00:45:01,   973.34,  189.49,      62,      74,      58,         0.00,       300.00
08/14/2011 00:55:01,   960.90,  190.20,      62,      74,      58,         0.00,      1900.00
08/14/2011 01:05:01,   948.32,  196.20,      62,      74,      58,         0.00,      3400.00
08/14/2011 01:15:01,   939.12,  202.46,      62,      74,      58,         0.00,      3400.00
08/14/2011 01:25:01,   944.86,  203.37,      62,      74,      58,         0.00,      3400.00
08/14/2011 01:35:01,   943.89,  201.60,      62,      74,      58,         0.00,      3400.00
08/14/2011 01:45:01,   945.95,  199.48,      62,      74,      58,         0.00,      3400.00
08/14/2011 01:55:01,   946.95,  197.64,      62,      74,      58,         0.00,      3400.00
08/14/2011 02:05:01,   950.36,  195.47,      62,      74,      58,         0.00,      3400.00
08/14/2011 02:15:01,   950.03,  193.99,      62,      74,      58,         0.00,      3400.00
08/14/2011 02:25:01,   951.91,  192.78,      62,      74,      58,         0.00,      3400.00
08/14/2011 02:35:02,   952.80,  192.39,      62,      74,      58,         0.00,      3400.00
08/14/2011 02:45:01,   954.21,  192.01,      62,      74,      58,         0.00,      3400.00
08/14/2011 02:55:01,   955.36,  191.47,      62,      74,      58,         0.00,      3400.00
08/14/2011 03:05:01,   956.93,  191.19,      62,      74,      58,         0.00,      3400.00
08/14/2011 03:15:01,   957.91,  190.80,      62,      74,      58,         0.00,      3400.00
08/14/2011 03:25:01,   959.10,  190.70,      62,      74,      58,         0.00,      3400.00
08/14/2011 03:35:01,   960.34,  190.29,      62,      74,      58,         0.00,      3400.00
08/14/2011 03:45:01,   961.29,  190.39,      62,      74,      58,         0.00,      3400.00
08/14/2011 03:55:01,   962.22,  190.22,      62,      74,      58,         0.00,      3400.00
08/14/2011 04:05:01,   963.46,  190.17,      62,      74,      58,         0.00,      3400.00
08/14/2011 04:15:01,   964.01,  190.51,      62,      74,      58,         0.00,      3400.00
08/14/2011 04:25:01,   965.69,  190.66,      62,      74,      58,         0.00,      3400.00
08/14/2011 04:35:01,   966.80,  190.63,      62,      74,      58,         0.00,      3400.00
08/14/2011 04:45:01,   967.99,  190.57,      62,      74,      58,         0.00,      3400.00
08/14/2011 04:55:01,   968.78,  190.52,      62,      74,      58,         0.00,      3400.00
08/14/2011 05:05:01,   969.89,  190.44,      62,      74,      58,         0.00,      3400.00
08/14/2011 05:15:01,   970.66,  190.53,      62,      74,      58,         0.00,      3400.00
08/14/2011 05:25:01,   971.23,  190.52,      62,      74,      58,         0.00,      3400.00
08/14/2011 05:35:01,   972.63,  190.42,      62,      74,      58,         0.00,      3400.00
08/14/2011 05:45:01,   973.90,  190.49,      62,      74,      58,         0.00,      3400.00
08/14/2011 05:55:02,   974.91,  190.58,      62,      74,      58,       100.00,      3400.00
08/14/2011 06:05:01,   976.10,  190.56,      62,      74,      58,       600.00,      3400.00
08/14/2011 06:15:01,   976.73,  190.55,      62,      74,      58,      1100.00,      4000.00
08/14/2011 06:25:01,   958.46,  192.74,      62,      74,      58,      1600.00,      5600.00
08/14/2011 06:35:01,   944.11,  200.63,      62,      74,      58,      1700.00,      7200.00
08/14/2011 06:45:01,   933.78,  207.65,      62,      74,      58,      1700.00,      7800.00
08/14/2011 06:55:01,   936.62,  212.34,      62,      74,      58,      1700.00,      7800.00
08/14/2011 07:05:01,   940.47,  210.20,      62,      74,      58,      1700.00,      7800.00
08/14/2011 07:15:01,   944.04,  206.86,      62,      74,      58,      1700.00,      7800.00
08/14/2011 07:25:01,   947.38,  203.67,      62,      74,      58,      1700.00,      7800.00
08/14/2011 07:35:01,   951.32,  201.56,      62,      74,      58,      1700.00,      7800.00
08/14/2011 07:45:01,   953.27,  193.92,      62,      74,      58,      1700.00,      7800.00
08/14/2011 07:55:01,   955.71,  195.87,      62,      74,      58,      1700.00,      7800.00
08/14/2011 08:05:01,   958.77,  196.41,      62,      74,      58,      2000.00,      7800.00
08/14/2011 08:15:01,   961.08,  196.45,      62,      74,      58,      2500.00,      7800.00
08/14/2011 08:25:01,   961.51,  196.47,      62,      74,      58,      3000.00,      8700.00
08/14/2011 08:35:01,   944.19,  204.94,      62,      74,      58,      3200.00,     10300.00
08/14/2011 08:45:01,   935.43,  263.58,      62,      74,      58,      3200.00,     11900.00
08/14/2011 08:55:01,   927.21,  368.81,      62,      74,      58,      3200.00,     12200.00
08/14/2011 09:05:01,   935.41,  397.51,      62,      74,      58,      3200.00,     12200.00
08/14/2011 09:15:01,   939.36,  421.97,      62,      74,      58,      3200.00,     12200.00
08/14/2011 09:25:01,   942.12,  429.42,      62,      74,      58,      3200.00,     12200.00
08/14/2011 09:35:01,   944.72,  379.58,      62,      74,      58,      3200.00,     12200.00
08/14/2011 09:45:01,   947.66,  344.23,      62,      74,      58,      3200.00,     12200.00
08/14/2011 09:55:01,   950.48,  321.30,      62,      74,      58,      3200.00,     12200.00
08/14/2011 10:05:01,   953.45,  306.89,      62,      74,      58,      3200.00,     12200.00
08/14/2011 10:15:01,   956.25,  295.25,      62,      74,      58,      3200.00,     12200.00
08/14/2011 10:25:01,   959.02,  286.19,      62,      74,      58,      3200.00,     12200.00
08/14/2011 10:35:01,   961.80,  277.30,      62,      74,      58,      3200.00,     12200.00
08/14/2011 10:45:01,   965.48,  268.93,      62,      74,      58,      3200.00,     12200.00
08/14/2011 10:55:01,   967.99,  259.34,      62,      74,      58,      3200.00,     12200.00
08/14/2011 11:05:01,   971.03,  251.64,      62,      74,      58,      3200.00,     12200.00
08/14/2011 11:15:01,   973.90,  244.22,      62,      74,      58,      3200.00,     12800.00
08/14/2011 11:25:01,   958.51,  248.78,      61,      74,      58,      3200.00,     14400.00
08/14/2011 11:35:01,   948.46,  255.37,      61,      74,      58,      3200.00,     15900.00
08/14/2011 11:45:01,   938.86,  260.46,      61,      74,      58,      3200.00,     16200.00
08/14/2011 11:55:01,   947.65,  256.36,      61,      74,      58,      3200.00,     16200.00
08/14/2011 12:05:01,   951.26,  249.16,      61,      74,      58,      3200.00,     16200.00
08/14/2011 12:15:01,   954.25,  242.25,      61,      74,      58,      3200.00,     16200.00
08/14/2011 12:25:01,   958.07,  236.32,      61,      74,      58,      3200.00,     16200.00
08/14/2011 12:35:01,   960.88,  231.71,      61,      74,      58,      3200.00,     16200.00
08/14/2011 12:45:01,   964.28,  228.65,      61,      74,      58,      3200.00,     16200.00
08/14/2011 12:55:01,   967.31,  225.48,      61,      74,      58,      3200.00,     16200.00
08/14/2011 13:05:01,   970.72,  224.00,      61,      74,      58,      3200.00,     16200.00
08/14/2011 13:15:01,   974.40,  221.83,      61,      74,      58,      3200.00,     16200.00
08/14/2011 13:25:01,   977.35,  220.21,      61,      74,      58,      3600.00,     16200.00
08/14/2011 13:35:01,   978.06,  218.97,      61,      74,      58,      4100.00,     17200.00
08/14/2011 13:45:01,   959.95,  227.65,      61,      74,      58,      4600.00,     18700.00
08/14/2011 13:55:01,   947.83,  236.56,      61,      74,      58,      5000.00,     20300.00
08/14/2011 14:05:01,   938.32,  241.31,      61,      74,      58,      5000.00,     21800.00
08/14/2011 14:15:01,   931.33,  247.44,      61,      74,      58,      5000.00,     22100.00
08/14/2011 14:25:01,   939.58,  243.67,      61,      74,      58,      5000.00,     22100.00
08/14/2011 14:35:01,   942.65,  238.37,      61,      74,      58,      5000.00,     22100.00
08/14/2011 14:45:01,   946.27,  232.02,      61,      74,      58,      5000.00,     22100.00
08/14/2011 14:55:01,   949.80,  227.35,      61,      74,      58,      5000.00,     22100.00
08/14/2011 15:05:01,   952.96,  224.34,      61,      74,      58,      5000.00,     22100.00
08/14/2011 15:15:01,   957.00,  221.99,      61,      74,      58,      5000.00,     22100.00
08/14/2011 15:25:01,   959.93,  219.54,      61,      74,      58,      5000.00,     22100.00
08/14/2011 15:35:01,   963.01,  218.42,      61,      74,      58,      5000.00,     22100.00
08/14/2011 15:45:01,   966.08,  216.55,      61,      74,      58,      5000.00,     22100.00
08/14/2011 15:55:01,   969.56,  215.75,      61,      74,      58,      5000.00,     22100.00
08/14/2011 16:05:01,   972.95,  215.13,      61,      74,      58,      5000.00,     22100.00
08/14/2011 16:15:01,   976.53,  213.31,      61,      74,      58,      5200.00,     22800.00
08/14/2011 16:25:01,   958.17,  219.95,      61,      74,      58,      5700.00,     24300.00
08/14/2011 16:35:01,   949.07,  228.46,      61,      74,      58,      6100.00,     25800.00
08/14/2011 16:45:01,   937.00,  235.89,      61,      74,      58,      6100.00,     27300.00
08/14/2011 16:55:01,   929.20,  242.07,      61,      74,      58,      6100.00,     27600.00
08/14/2011 17:05:01,   935.70,  240.07,      61,      74,      58,      6100.00,     27600.00
08/14/2011 17:15:01,   937.10,  235.97,      61,      74,      58,      6100.00,     27600.00
08/14/2011 17:25:01,   940.15,  230.49,      61,      74,      58,      6100.00,     27600.00
