Date,Sensor1 (S1),Sensor2 (S2),Sensor3 (S3),Sensor Temperature1 (S1),Sensor Temperature2 (S2),Sensor Temperature3 (S3),Generic(AI_5),Level(AI_1),Level(AI_2),Level(AI_3),Level(AI_4),Level(AI_6),Level(AI_7),Level(AI_8),Paddlewheel FlowMeter Rate(DI_A),Paddlewheel FlowMeter Rate(DI_B),Paddlewheel FlowMeter Total(DI_A),Paddlewheel FlowMeter Total(DI_B)
11/9/2011 10:13,2115.19,8.59,274.31,69,63,77,26.61,272,80,266,274,79,68,233,0,0,148881632,36774404
11/9/2011 10:33,2123.88,8.61,268.44,68,63,77,27.06,271,80,266,275,79,67,234,0,0,148881632,36774404
11/9/2011 10:53,2140.43,8.51,273.22,67,61,77,26.83,271,80,266,274,79,68,233,0,0,148881632,36774404
11/9/2011 11:13,2147.86,8.51,270.02,66,60,77,27.55,271,80,266,273,80,68,233,0,0,148881632,36774404
11/9/2011 11:33,2157.93,8.54,263.46,66,61,77,27.46,271,80,266,274,79,68,233,0,0,148881632,36774404
11/9/2011 11:53,2168.89,8.57,257.5,66,61,77,28.3,271,80,266,277,80,68,233,0,0,148881632,36774404
11/9/2011 12:13,2177.24,8.59,252.32,66,60,77,24.17,272,80,266,274,80,68,233,0,65.28,148881632,36774976
11/9/2011 12:33,2188.64,8.58,249.97,65,58,77,24.43,271,80,266,272,79,68,233,0,0,148881632,36775120
11/9/2011 12:53,2216.92,8.49,703.95,65,59,77,24.66,269,80,265,278,79,68,232,0,0,148881632,36775156
11/9/2011 13:13,2218.81,8.53,566.22,64,58,77,25.06,268,80,265,276,79,68,232,0,0,148881632,36775156
11/9/2011 13:33,2228.74,8.56,446.38,64,58,77,25.41,269,80,265,274,79,68,232,0,0,148881632,36775156
11/9/2011 13:53,2183.45,8.56,400.32,64,58,77,25.06,269,80,264,278,79,68,232,380.35,0,148889504,36775156
11/9/2011 13:15,2135.65,8.57,369.99,64,58,77,24.66,269,80,265,276,80,68,232,391.52,0,148899680,36775156
11/9/2011 13:35,2114.52,8.57,353.62,64,57,77,23.85,269,80,265,276,80,68,233,0,0,148908000,36775156
11/9/2011 13:55,2119.89,8.59,338.68,64,57,77,24.17,269,80,265,275,79,68,232,0,0,148908000,36775156
11/9/2011 14:15,2261.63,8.55,331.53,64,58,77,24.21,269,80,265,280,103,67,232,0,106.54,148908000,36776596
11/9/2011 14:35,2277.67,8.49,328.69,64,58,77,24.21,269,80,265,279,80,68,233,0,64.35,148908000,36777824
11/9/2011 14:55,2290.2,8.53,315.64,65,59,77,24.43,269,80,265,279,79,67,232,0,0,148908000,36779028
11/9/2011 15:15,2300.71,8.56,304.78,65,58,77,24.43,269,80,265,276,79,67,232,0,47.2,148908000,36779244
11/9/2011 15:35,2312.49,8.58,294.01,65,59,77,24.66,269,80,265,277,79,68,232,0,0,148908000,36779888
11/9/2011 15:55,2318.24,8.6,284.6,65,58,77,24.7,269,80,265,276,79,68,232,0,0,148908000,36779888
11/9/2011 16:15,2271.89,8.51,284.53,64,58,77,24.43,269,80,265,276,103,67,232,430.64,0,148916384,36779888
11/9/2011 16:35,2232.38,8.5,278.65,67,61,77,23.54,269,80,265,276,105,68,232,422.93,0,148926960,36779888
11/9/2011 16:55,2246.63,8.54,267.36,69,64,77,23.63,269,80,265,276,78,68,232,0,98.89,148930432,36780512
11/9/2011 17:15,2271.55,8.58,258.71,71,67,77,23.54,269,80,265,276,114,67,233,0,126.04,148930432,36783204
11/9/2011 17:35,2295.53,8.57,251.7,72,68,77,24.21,269,80,264,279,78,67,232,0,109.13,148930432,36785920
11/9/2011 17:55,2249.83,8.52,250.8,73,68,77,23.23,268,80,264,277,77,67,232,428.52,0,148939360,36786572
11/9/2011 18:15,2208.18,8.57,240.19,73,68,77,23.05,268,80,264,277,78,66,232,419.27,0,148950000,36786572
11/9/2011 18:35,2241.75,8.61,233.02,73,69,77,22.79,268,80,264,276,115,67,232,0,0,148950560,36786572
11/9/2011 18:55,2278.69,8.51,234.2,74,70,77,23.28,268,80,264,276,77,67,232,0,0,148950560,36786572
11/9/2011 19:15,2292.84,8.57,225.68,73,69,77,23.77,268,80,264,275,77,67,232,0,0,148950560,36786572
11/9/2011 19:35,2316.84,8.61,218.23,74,70,77,24.43,269,80,265,273,77,67,232,0,0,148950560,36786572
11/9/2011 19:55,2349.39,8.51,221.91,74,70,77,25.1,269,80,265,273,77,67,232,0,0,148950560,36786572
11/9/2011 20:15,2308.21,8.53,217.33,74,70,77,25.41,269,80,265,276,77,67,233,422.93,0,148958368,36786572
11/9/2011 20:35,2263.48,8.56,211.89,74,70,77,24.12,269,80,264,275,76,66,232,421,0,148968512,36786572
11/9/2011 20:55,2253.03,8.6,205.77,74,70,77,23.81,268,80,264,279,117,66,232,0,120.95,148975824,36787272
11/9/2011 21:15,2285.82,8.51,209.27,75,71,77,24.08,268,80,264,275,117,66,232,0,106.57,148975824,36789856
11/9/2011 21:35,2311.67,8.52,207.33,75,72,77,24.48,267,79,264,279,76,66,232,0,126.97,148975824,36792436
11/9/2011 21:55,2333.76,8.58,200.87,76,72,77,25.99,267,79,264,279,117,66,232,0,132.64,148975824,36795020
11/9/2011 22:15,2287.04,8.57,199.76,75,71,77,25.46,267,79,264,280,76,66,231,389.79,105.36,148984976,36797560
11/9/2011 22:35,2253.9,8.51,203.49,75,71,77,24.7,267,79,264,278,77,66,232,413.68,25.62,148995072,36799344
11/9/2011 22:55,2218.39,8.56,198.06,75,72,77,24.08,267,79,264,276,75,66,232,411.75,24.72,149005184,36799344
11/9/2011 23:15,2238.09,8.6,194.35,75,71,77,24.39,267,80,264,273,117,66,232,0,19.4,149006784,36799344
11/9/2011 23:35,2269.9,8.52,199.3,75,71,77,24.74,266,80,264,275,117,66,231,0,26.83,149006784,36799344
11/9/2011 23:55,2295.1,8.54,197.05,76,72,77,25.06,267,78,264,275,75,66,231,0,27.28,149006784,36799344
11/10/2011 0:15,2316.86,8.58,191.14,75,72,77,25.5,268,81,264,273,75,66,232,0,24.59,149006784,36799344
11/10/2011 0:35,2322.82,8.56,190.41,75,72,77,25.86,267,80,264,274,75,66,232,425.05,27.66,149007888,36799344
11/10/2011 0:55,2273.83,8.5,194.89,75,71,77,24.97,268,79,264,275,74,66,232,393.06,22.72,149017984,36799344
11/10/2011 1:15,2249.93,8.55,189.74,74,70,77,24.43,268,79,264,274,117,66,232,382.08,29.81,149028176,36799344
11/10/2011 1:35,2208.48,8.58,187.71,74,70,77,23.54,268,80,264,275,74,66,231,422.93,26.42,149038304,36799344
11/10/2011 1:55,2223.4,8.56,188.93,75,71,77,23.54,267,80,264,278,75,66,232,0,23.34,149042064,36799344
11/10/2011 2:15,2255.36,8.49,193.61,75,71,77,24.08,267,79,264,276,100,66,232,0,12.14,149042064,36799344
11/10/2011 2:35,2275.71,8.54,189.55,75,71,77,24.43,267,79,264,274,74,66,232,0,29.77,149042064,36799344
11/10/2011 2:55,2294.47,8.59,185.64,75,71,77,24.39,268,79,264,273,74,66,232,0,18.64,149042064,36799344
11/10/2011 3:15,2322.7,8.56,187.88,75,71,77,24.74,268,79,264,278,74,66,233,0,37.21,149042064,36799872
11/10/2011 3:35,2282.12,8.53,188.83,74,70,77,24.74,268,79,264,277,74,66,233,428.71,103.49,149050256,36801560
11/10/2011 3:55,2233.08,8.56,186.65,74,70,77,23.63,268,80,264,272,115,65,232,419.27,124.38,149060416,36804100
11/10/2011 4:15,2195.71,8.59,184.66,74,70,77,22.92,268,79,265,278,100,65,232,419.08,109.16,149070544,36806628
11/10/2011 4:35,2219.93,8.55,187.16,74,70,77,23.14,268,80,265,279,101,65,232,0,140.94,149073376,36809180
11/10/2011 4:55,2259.84,8.44,488.2,75,71,77,23.23,267,80,264,276,103,65,231,0,124.31,149073376,36811740
11/10/2011 5:15,2269.44,8.53,561.57,74,69,77,23.54,265,79,263,276,74,65,232,0,0,149073376,36812664
11/10/2011 5:35,2279.45,8.58,415.64,72,67,77,24.17,265,80,262,277,100,65,231,0,0,149073376,36812664
11/10/2011 5:55,2290.7,8.6,372.28,70,65,77,24.74,265,79,262,276,73,65,232,0,0,149073376,36812664
11/10/2011 6:15,2236.38,8.48,368.31,69,64,77,24.21,265,79,263,278,117,65,232,430.64,110.51,149082560,36814344
11/10/2011 6:35,2192.57,8.51,352.82,68,63,77,23.28,264,79,262,276,73,65,231,426.78,93.26,149093216,36817008
11/10/2011 6:55,2182.68,8.55,339.19,67,61,77,23.14,264,79,262,277,75,65,231,0,0,149098880,36817104
11/10/2011 7:15,2195.09,8.58,326.53,67,62,77,23.54,265,79,262,277,112,65,232,0,0,149098880,36817104
11/10/2011 7:35,2208.5,8.59,316.77,67,62,77,23.54,265,79,262,277,73,65,231,0,118.57,149098880,36818556
11/10/2011 7:55,2223.05,8.6,307.68,68,62,77,23.59,266,79,262,275,72,65,231,0,76.49,149098880,36821272
11/10/2011 8:15,2215.1,8.48,310.87,67,61,77,23.99,265,79,262,273,97,65,232,388.44,117.01,149101440,36823976
11/10/2011 8:35,2171.64,8.52,303.23,67,62,77,22.92,265,79,262,275,117,65,231,424.86,0,149111872,36824264
11/10/2011 8:55,2152.23,8.55,295.03,68,62,77,22.17,265,79,263,273,73,64,231,0,0,149120336,36824264
11/10/2011 9:15,2161.09,8.57,287.85,67,62,77,21.94,265,79,262,278,73,65,232,0,0,149120336,36824264
11/10/2011 9:35,2171.18,8.59,280.42,67,61,77,22.3,265,79,263,275,72,65,231,0,0,149120336,36824264
11/10/2011 9:55,2192.21,8.56,277.38,68,62,77,22.88,265,79,263,274,73,65,232,0,0,149120336,36824264
11/10/2011 10:15,2207.23,8.51,277.79,67,62,77,23.28,265,79,262,278,117,65,232,0,125.17,149120336,36825588
11/10/2011 10:35,2226.66,8.55,270.91,68,63,77,23.14,265,79,263,277,117,65,231,0,103.46,149120336,36828184
11/10/2011 10:55,2237.27,8.59,264.4,67,62,77,23.28,265,79,263,277,117,65,231,0,107.23,149120336,36830776
11/10/2011 11:15,2179.34,8.59,259.81,68,62,77,23.81,265,79,263,275,117,65,231,383.43,0,149129744,36832756
11/10/2011 11:35,2136.33,8.59,255.92,67,62,77,22.61,265,79,263,276,117,64,231,411.75,0,149139488,36832756
11/10/2011 11:55,2122.61,8.6,251.71,67,62,77,23.01,265,79,262,277,72,64,232,0,0,149146192,36832756
11/10/2011 12:15,2154.68,8.49,256.98,68,63,77,21.85,264,79,262,274,83,64,231,0,131.64,149146192,36834580
11/10/2011 12:35,2173.15,8.49,581.95,68,62,77,22.12,263,79,262,280,117,64,231,0,0,149146192,36836484
11/10/2011 12:55,2189.03,8.52,652.29,68,62,77,22.25,261,79,259,279,72,64,229,0,0,149146192,36836484
11/10/2011 13:15,2196.55,8.56,494.77,67,61,77,22.61,261,79,259,279,72,64,230,0,0,149146192,36836484
11/10/2011 13:35,2216.1,8.59,413.81,69,63,77,22.92,261,79,259,275,117,64,230,0,0,149146192,36836484
11/10/2011 13:55,2231.16,8.57,383.56,68,62,77,23.14,260,79,259,279,117,64,230,0,121.78,149146192,36837736
11/10/2011 14:15,2206.16,8.49,379.23,68,62,77,23.32,260,79,259,274,72,64,229,377.46,100.55,149152400,36840236
11/10/2011 14:35,2147.66,8.52,367.04,67,61,77,22.12,261,78,259,280,72,63,229,406.55,0,149162304,36840904
11/10/2011 14:55,2115.94,8.55,356.4,68,62,77,21.63,260,79,259,274,72,63,229,406.55,0,149172016,36840904
11/10/2011 15:15,2140.47,8.58,339.8,68,62,77,21.81,261,79,259,276,72,63,229,0,0,149172048,36840904
11/10/2011 15:35,2154.65,8.6,326.98,68,63,77,22.21,260,78,259,275,72,63,228,0,0,149172048,36840904
11/10/2011 15:55,2179.74,8.52,326.91,68,62,77,22.08,260,78,259,274,71,63,229,0,0,149172048,36840904
11/10/2011 16:15,2193.4,8.54,319.78,68,62,77,22.57,260,78,259,275,72,63,229,0,0,149172048,36840904
11/10/2011 16:35,2203.66,8.57,310.05,68,63,77,23.1,261,78,259,275,72,63,229,0,91.32,149172048,36842368
11/10/2011 16:55,2220.55,8.59,303.11,68,63,77,23.32,261,78,259,273,71,64,229,0,138.76,149172048,36844968
11/10/2011 17:15,2186.58,8.59,292.43,68,63,77,23.01,261,79,259,274,72,64,229,419.08,111.2,149177632,36847532
11/10/2011 17:35,2134.59,8.59,288.4,67,61,77,22.21,261,79,259,275,117,64,229,406.55,0,149187344,36847544
11/10/2011 17:55,2102.81,8.49,292.46,67,62,77,21.68,260,79,260,273,117,64,229,410.02,0,149196960,36847544
11/10/2011 18:15,2116.47,8.53,285.21,67,62,77,21.59,261,79,260,273,117,64,229,0,0,149199904,36847544
11/10/2011 18:35,2133.14,8.57,277.39,68,63,77,21.99,261,79,260,276,71,64,230,0,0,149199904,36847544
11/10/2011 18:55,2158.36,8.59,270.51,71,66,77,22.21,261,78,260,274,117,64,229,0,0,149199904,36847544
11/10/2011 19:15,2191.08,8.54,269.58,72,68,77,22.34,261,78,260,275,71,65,229,0,0,149199904,36847544
11/10/2011 19:35,2223.59,8.5,270.14,74,70,77,22.7,261,79,260,275,116,64,230,0,89.52,149199904,36849500
11/10/2011 19:55,2185.26,8.56,263.17,74,70,77,22.74,262,78,260,277,116,64,229,393.06,0,149207328,36851672
11/10/2011 20:15,2154.41,8.59,255.92,74,70,77,22.21,261,79,260,277,117,64,229,408.29,118.57,149216992,36853448
11/10/2011 20:35,2141.71,8.48,579.09,75,72,77,21.41,260,78,259,277,98,64,229,408.29,0,149226592,36855292
11/10/2011 20:55,2141.71,8.53,643.68,75,72,77,21.45,257,78,257,276,71,64,228,0,0,149232464,36855292
11/10/2011 21:15,2161.48,8.6,457.78,76,73,77,21.9,256,78,257,277,71,63,228,0,0,149232464,36855292
11/10/2011 21:35,2193.77,8.53,402.16,76,73,77,22.39,257,79,257,276,71,63,228,0,0,149232464,36855292
11/10/2011 21:55,2219.78,8.53,381.03,75,72,77,22.97,257,78,257,276,71,64,229,0,128.84,149232464,36856544
11/10/2011 22:15,2213.04,8.59,360.81,75,71,77,23.32,257,78,257,276,69,63,228,410.21,101.18,149234640,36859116
11/10/2011 22:35,2187.22,8.54,353.91,75,72,77,22.83,257,79,257,275,82,63,228,422.74,0,149244592,36860800
11/10/2011 22:55,2155.19,8.54,346.68,75,71,77,21.99,257,79,257,278,115,63,228,428.71,0,149254288,36860800
11/10/2011 23:15,2144.41,8.59,334.84,75,72,77,21.68,257,78,257,277,71,63,227,0,0,149261648,36860800
11/10/2011 23:35,2172.74,8.56,330.82,76,73,77,21.94,257,79,257,278,117,63,228,0,0,149261648,36860800
11/10/2011 23:55,2202.99,8.52,329.82,76,73,77,22.34,256,79,257,275,117,62,227,0,107.19,149261648,36861324
11/11/2011 0:15,2222.65,8.59,319.24,75,72,77,22.92,257,78,257,274,71,63,228,0,120.99,149261648,36863908
11/11/2011 0:35,2202.52,8.55,316.68,75,72,77,22.65,256,78,257,278,69,62,228,423.12,111.93,149267824,36866464
11/11/2011 0:55,2173.36,8.54,312.86,75,72,77,22.34,257,78,256,277,70,63,228,399.61,0,149277680,36867484
11/11/2011 1:15,2139.87,8.58,304.61,75,72,77,21.63,257,78,257,277,117,62,228,415.41,0,149287344,36867484
11/11/2011 1:35,2140.55,8.59,298.53,75,72,77,21.36,257,78,257,277,116,62,228,0,0,149293184,36867484
11/11/2011 1:55,2176.22,8.51,301.22,76,73,77,21.77,257,78,257,277,117,62,227,0,0,149293184,36867484
11/11/2011 2:15,2199.52,8.56,294.52,76,73,77,21.63,257,78,256,277,111,62,227,0,0,149293184,36867484
11/11/2011 2:35,2221.69,8.59,287.34,75,72,77,22.34,257,78,257,276,117,62,227,0,129.7,149293184,36870016
11/11/2011 2:55,2231.68,8.5,290.7,75,72,77,22.21,256,78,257,276,117,62,227,423.12,122.65,149295520,36872588
11/11/2011 3:15,2188.11,8.53,285.15,75,72,77,21.72,256,78,257,278,117,62,228,415.41,0,149305552,36874948
11/11/2011 3:35,2158.85,8.57,277.86,75,71,77,20.83,257,78,257,274,96,62,228,410.02,0,149315168,36874948
11/11/2011 3:55,2117.68,8.6,271.55,74,71,77,20.34,257,78,257,276,70,62,228,0,0,149324272,36874948
11/11/2011 4:15,2168.68,8.52,273.8,75,71,77,20.65,257,78,257,277,117,62,228,0,89.94,149324272,36876772
11/11/2011 4:35,2204.23,8.48,607.54,75,72,77,20.74,256,78,255,278,117,61,227,0,95.23,149324272,36878872
11/11/2011 4:55,2228.97,8.54,642.32,75,72,77,21.36,251,78,254,278,112,62,225,0,0,149324272,36880120
11/11/2011 5:15,2249.3,8.59,463.98,75,71,77,21.68,253,78,254,279,70,61,225,425.05,0,149324528,36880120
11/11/2011 5:35,2208.65,8.54,406.39,75,71,77,21.05,252,78,254,273,70,62,225,419.27,0,149334160,36880120
11/11/2011 5:55,2178.26,8.5,389.13,75,71,77,20.65,252,78,254,276,70,62,225,417.34,0,149343792,36880140
11/11/2011 6:15,2167.85,8.54,369.94,74,70,77,20.56,253,78,254,274,70,61,226,0,0,149350416,36880140
11/11/2011 6:35,2190.34,8.57,355.49,74,71,77,20.83,252,78,254,276,71,62,226,0,0,149350416,36880140
11/11/2011 6:55,2217.08,8.59,344.59,75,72,77,21.14,252,78,254,272,117,61,226,0,123.55,149350416,36881700
11/11/2011 7:15,2243.97,8.59,336.11,75,71,77,21.68,253,78,254,278,69,62,226,0,127.9,149350416,36884280
11/11/2011 7:35,2207.35,8.58,330.91,74,70,77,21.45,253,78,254,276,62,61,226,430.64,132.61,149358256,36886824
11/11/2011 7:55,2167.35,8.57,327.44,75,71,77,20.83,253,78,254,280,70,61,226,426.59,0,149368128,36887864
11/11/2011 8:15,2141.57,8.55,323.92,75,71,77,20.34,253,78,254,276,117,61,226,421,0,149377792,36887864
11/11/2011 8:35,2159.48,8.57,317.67,75,71,77,20.34,252,78,254,276,115,61,226,0,0,149381248,36887864
11/11/2011 8:55,2187.32,8.58,312.68,76,72,77,20.65,252,78,255,280,117,61,226,0,0,149381248,36887864
11/11/2011 9:15,2213.76,8.59,307.3,76,73,77,20.92,252,78,254,276,63,61,226,0,101.73,149381248,36889164
11/11/2011 9:35,2253.26,8.5,311.66,76,73,77,21.14,253,78,254,276,115,61,226,412.14,140.98,149381648,36891744
11/11/2011 9:55,2207.1,8.51,308.25,76,73,77,20.61,253,78,255,276,117,61,225,413.68,129.74,149391776,36894280
11/11/2011 10:15,2166.37,8.55,301.51,75,71,77,20.3,253,78,254,276,108,61,226,417.34,0,149401552,36894784
11/11/2011 10:35,2129.33,8.57,296.31,75,72,77,19.54,252,78,254,277,70,61,226,413.68,0,149411232,36894784
11/11/2011 10:55,2145.99,8.59,290.97,76,73,77,19.5,252,78,254,275,117,61,226,0,0,149415968,36894784
11/11/2011 11:15,2176.49,8.57,289.6,76,73,77,19.54,252,78,254,278,117,61,226,0,0,149415968,36894784
11/11/2011 11:35,2214.64,8.5,292.87,76,73,77,19.76,252,78,254,275,117,61,225,0,139.83,149415968,36895736
11/11/2011 11:55,2240.18,8.54,287.08,76,73,77,19.81,253,78,255,273,68,61,225,0,130.64,149415968,36898316
11/11/2011 12:15,2194.3,8.57,282.18,75,72,77,19.72,252,78,254,278,117,60,225,428.52,125.24,149425584,36900752
11/11/2011 12:35,2156.67,8.57,357.76,75,72,77,19.32,252,78,253,278,117,60,225,417.34,128.84,149435184,36903156
11/11/2011 12:55,2145.73,8.55,700.91,76,73,77,18.61,248,78,251,275,60,60,224,382.08,0,149444672,36904012
11/11/2011 13:15,2149.28,8.59,561.1,76,73,77,18.87,247,78,251,278,116,59,224,0,0,149449040,36904012
11/11/2011 13:35,2183.75,8.55,433.93,77,73,77,19.19,247,78,251,278,60,60,224,0,0,149449040,36904012
11/11/2011 13:55,2185.77,8.51,399.37,76,73,77,19.54,248,78,251,279,69,59,224,0,0,149449040,36904012
11/11/2011 14:15,2206.54,8.55,377.17,75,71,77,20.08,247,78,251,273,69,60,224,0,153.01,149449040,36904848
11/11/2011 14:35,2177.86,8.58,360.44,75,72,77,19.76,247,78,251,274,69,59,224,404.82,0,149456192,36906100
11/11/2011 14:55,2150.59,8.56,351.95,76,73,77,19.23,247,78,251,275,68,59,224,426.78,0,149465872,36906100
11/11/2011 15:15,2131.49,8.49,352.08,76,73,77,18.65,247,78,251,273,68,60,224,380.35,0,149475552,36906100
11/11/2011 15:35,2149.1,8.57,339.88,76,73,77,18.87,247,78,251,275,69,59,224,0,0,149478000,36906100
11/11/2011 15:55,2177.85,8.57,332.68,75,72,77,18.87,247,78,251,274,117,59,224,0,0,149478000,36906100
11/11/2011 16:15,2213.34,8.51,332.75,75,72,77,19.5,248,78,251,277,69,60,224,0,126.11,149478000,36907048
11/11/2011 16:35,2239.72,8.56,325.09,76,73,77,19.59,248,78,251,273,60,59,224,408.67,145.47,149478640,36909632
11/11/2011 16:55,2188.06,8.59,317.67,75,72,77,19.28,247,78,251,273,69,59,224,413.68,0,149488688,36911780
11/11/2011 17:15,2160.98,8.55,315.85,76,73,77,18.52,247,78,251,273,68,59,224,386.51,0,149498384,36911780
11/11/2011 17:35,2139.75,8.48,318.3,76,73,77,18.16,248,78,251,276,69,59,224,413.68,0,149508096,36911780
11/11/2011 17:55,2162.86,8.56,308.81,77,74,77,18.39,248,78,251,277,69,59,224,0,0,149510032,36911780
11/11/2011 18:15,2184.35,8.6,302.08,76,73,77,18.43,248,78,251,274,117,59,224,0,0,149510032,36911780
11/11/2011 18:35,2221.89,8.53,303.98,76,72,77,18.7,247,78,251,276,117,59,224,0,130.71,149510032,36913404
11/11/2011 18:55,2247.72,8.54,300.71,75,72,77,19.23,248,78,251,276,117,59,224,424.86,133.58,149510896,36915992
11/11/2011 19:15,2187.72,8.56,295.47,75,72,77,18.43,248,78,251,277,117,60,224,426.78,69.92,149521040,36918528
11/11/2011 19:35,2159.07,8.57,291.74,76,73,77,17.9,248,78,251,276,117,59,224,424.86,0,149530720,36918528
11/11/2011 19:55,2123.48,8.58,288.1,76,73,77,17.32,248,78,251,275,117,59,224,428.52,0,149540416,36918528
11/11/2011 20:15,2134.33,8.6,283.86,76,73,77,17.23,248,78,251,276,117,59,224,0,140.91,149545280,36920316
11/11/2011 20:35,2178.75,8.51,575.92,76,73,77,17.59,247,78,250,278,117,58,224,0,0,149545280,36922212
11/11/2011 20:55,2208.23,8.52,641.66,75,72,77,17.85,245,78,248,278,117,58,222,0,0,149545280,36922364
11/11/2011 21:15,2231.04,8.56,452.2,76,73,77,18.07,245,78,248,278,117,58,222,0,0,149545280,36922364
11/11/2011 21:35,2215.99,8.57,393.34,75,72,77,18.12,244,78,248,280,97,57,222,423.12,0,149550000,36922364
11/11/2011 21:55,2181.14,8.58,369.82,76,73,77,17.9,245,78,248,275,117,58,222,384.97,0,149559712,36922808
11/11/2011 22:15,2153.31,8.6,355.5,76,73,77,17.32,244,78,248,277,68,58,222,424.86,0,149569360,36922808
11/11/2011 22:35,2157.99,8.54,351.49,76,73,77,17.27,244,78,248,276,68,58,222,0,0,149577104,36922808
11/11/2011 22:55,2188.8,8.5,351.69,76,73,77,17.23,244,78,248,276,117,58,222,0,0,149577104,36922808
11/11/2011 23:15,2210.3,8.54,341.61,76,72,77,17.85,244,78,248,278,68,58,222,0,136.65,149577104,36924124
11/11/2011 23:35,2197.65,8.56,334.54,75,72,77,17.9,244,78,247,278,117,57,222,411.95,121.78,149580832,36926692
11/11/2011 23:55,2167.72,8.57,328.98,76,72,77,17.54,244,78,248,274,68,57,222,393.06,0,149590688,36927248
11/12/2011 0:15,2142.28,8.58,323.97,75,71,77,16.96,245,78,247,277,83,57,222,413.68,0,149600432,36927248
11/12/2011 0:35,2178.62,8.6,317.27,76,73,77,17.32,244,78,247,278,117,57,222,0,0,149600928,36927248
11/12/2011 0:55,2214.31,8.53,318.83,76,73,77,17.63,244,78,247,273,68,57,222,0,105.29,149600928,36928288
11/12/2011 1:15,2245.59,8.52,318.99,75,72,77,17.94,244,78,247,275,68,57,222,0,136.72,149600928,36930880
11/12/2011 1:35,2236.13,8.57,311.83,75,71,77,17.81,244,78,248,274,68,57,221,432.56,126.11,149603888,36933460
11/12/2011 1:55,2202.68,8.59,305.79,75,72,77,17.5,244,78,248,277,68,57,222,428.52,115.49,149613984,36935988
11/12/2011 2:15,2166.88,8.56,303.4,76,72,77,17.27,245,78,248,276,68,57,222,391.52,0,149623824,36936440
11/12/2011 2:35,2155.17,8.48,307.99,76,73,77,16.38,244,78,248,278,68,57,222,428.52,0,149633536,36936440
11/12/2011 2:55,2165.97,8.53,302.9,77,74,77,16.43,244,78,248,278,68,56,222,0,0,149637296,36936440
11/12/2011 3:15,2188.26,8.58,296.05,76,73,77,16.96,244,78,248,277,67,56,222,0,0,149637296,36936440
11/12/2011 3:35,2218.26,8.56,294.21,75,72,77,16.96,244,78,248,276,68,56,222,0,137.76,149637296,36937520
11/12/2011 3:55,2252.97,8.51,295.48,75,72,77,17.32,244,78,248,273,67,57,222,0,124.31,149637296,36940104
11/12/2011 4:15,2216.1,8.52,293.79,75,72,77,17.01,244,78,248,278,67,56,222,430.64,125.21,149644208,36942568
11/12/2011 4:35,2189.39,8.55,362.14,76,72,77,16.38,245,78,248,278,67,56,222,419.27,135.68,149653840,36944976
11/12/2011 4:55,2154.38,8.59,587.86,76,73,77,15.98,243,78,246,276,67,56,221,411.75,113.31,149663296,36947344
11/12/2011 5:15,2140.16,8.53,696.84,76,73,77,15.9,240,78,245,276,67,56,220,41.23,0,149672752,36947804
11/12/2011 5:35,2179.61,8.5,536.5,76,73,77,16.03,239,78,245,276,67,56,221,0,0,149672752,36947804
11/12/2011 5:55,2199.42,8.56,419.34,76,73,77,16.47,240,78,246,277,67,56,220,0,0,149672752,36947804
11/12/2011 6:15,2223.36,8.6,380.11,75,72,77,16.79,240,78,245,278,67,57,221,0,92.74,149672752,36947952
11/12/2011 6:35,2237.72,8.54,369.04,76,73,77,17.32,240,78,245,276,67,57,221,413.87,127.9,149674144,36950536
11/12/2011 6:55,2210.7,8.51,365.67,75,72,77,16.7,240,78,245,276,67,56,221,417.34,104.11,149684256,36953064
11/12/2011 7:15,2171.06,8.54,353.88,76,72,77,16.12,241,78,246,276,67,56,221,432.56,0,149694144,36954292
